refYear,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,netWgt,primaryValue
2018,Argentina,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",15.29,5097.44
2018,Brazil,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",55.05,14713
2018,Argentina,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.91,201.45
2018,Argentina,Import,Bulgaria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.51,120.49
2018,Bolivia (Plurinational State of),Import,Bulgaria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.97,39.37
2018,Argentina,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",5,573.59
2018,Brazil,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",60,6311
2018,Argentina,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7.83,6732.64
2018,Brazil,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",138.631,19275
2018,Argentina,Import,Estonia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.3,2572.63
2018,Brazil,Import,Estonia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.911,314
2018,Argentina,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.56,775.22
2018,Bolivia (Plurinational State of),Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.56,898.13
2018,Brazil,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9.485,751
2018,Argentina,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",529.78,98867.26
2018,Brazil,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",740.132,174614
2018,Argentina,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",14401.91,497406.56
2018,Bolivia (Plurinational State of),Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",806.6,57569.54
2018,Brazil,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",10920.907,947677
2018,Argentina,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",128.25,5569.92
2018,Brazil,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",26,5242
2018,Argentina,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",5.51,2043.92
2018,Bolivia (Plurinational State of),Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",23,1448.71
2018,Brazil,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,492
2018,Argentina,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1104.14,35995.1
2018,Bolivia (Plurinational State of),Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",200,34496.69
2018,Brazil,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",850.067,33072
2018,Brazil,Import,Latvia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,1017
2018,Argentina,Import,Lithuania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.82,1192.28
2018,Brazil,Import,Lithuania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",46,14343
2018,Brazil,Import,Luxembourg,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2,975
2018,Argentina,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.32,550.1
2018,Brazil,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",240.849,40974
2018,Argentina,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1895.88,120959.53
2018,Bolivia (Plurinational State of),Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",23.98,3976.15
2018,Brazil,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6321,398076
2018,Bolivia (Plurinational State of),Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",15,5044.4
2018,Brazil,Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",53.37,2735
2018,Argentina,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4.7,882.33
2018,Brazil,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",20.085,4107
2018,Argentina,Import,Slovenia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",38,9944.9
2018,Argentina,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.43,59.8
2018,Bolivia (Plurinational State of),Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",180.78,2317.24
2018,Brazil,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2506.899,78966
2018,Argentina,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4.42,3920.97
2018,Bolivia (Plurinational State of),Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.42,313.79
2018,Brazil,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1044.694,130480
2018,Chile,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",514.986,31471.24
2018,Colombia,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1550.46,150255.52
2018,Costa Rica,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",92,11758.21
2018,Chile,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",203.189,12417.05
2018,Colombia,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.09,2236.88
2018,Costa Rica,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",44.599,1782.34
2018,Cuba,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.026,184.95
2018,Dominican Rep.,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.26,2266.58
2018,Dominican Rep.,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.26,2266.58
2018,Colombia,Import,Bulgaria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.75,1121.65
2018,Costa Rica,Import,Cyprus,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4.802,146.4
2018,Chile,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",28.562,1745.48
2018,Chile,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",51.485,3146.32
2018,Colombia,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.81,270.31
2018,Costa Rica,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",108,8774.73
2018,Dominican Rep.,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",21.28,3417.15
2018,Dominican Rep.,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",21.28,3417.15
2018,Chile,Import,Estonia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",37.327,2281.06
2018,Chile,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4.952,302.62
2018,Colombia,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.27,358.08
2018,Chile,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2222.521,135820.31
2018,Colombia,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2328.45,442109.76
2018,Costa Rica,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4,3971.39
2018,Cuba,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",80.317,4908.26
2018,Chile,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3192.791,195114.37
2018,Colombia,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9012.03,184575.29
2018,Costa Rica,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",877,48114.5
2018,Cuba,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",97.946,5985.57
2018,Dominican Rep.,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",184.124,8267.17
2018,Dominican Rep.,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",184.124,8267.17
2018,Chile,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",170.697,10431.45
2018,Colombia,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",278.97,8765.19
2018,Costa Rica,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1334,15404.35
2018,Cuba,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.822,233.54
2018,Chile,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.855,52.25
2018,Colombia,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",101.97,18439.12
2018,Costa Rica,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",12,1156.2
2018,Dominican Rep.,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",8.51,91.85
2018,Dominican Rep.,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",8.51,91.85
2018,Chile,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1300.711,79487.62
2018,Colombia,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1846.96,51702.51
2018,Costa Rica,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.079,528.85
2018,Cuba,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",5.498,335.96
2018,Dominican Rep.,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",13.91,2279.38
2018,Dominican Rep.,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",13.91,2279.38
2018,Chile,Import,Latvia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",53.706,3282.05
2018,Chile,Import,Lithuania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7.244,442.7
2018,Colombia,Import,Lithuania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",43.85,613.15
2018,Colombia,Import,Malta,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",24.3,10152.38
2018,Chile,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",296.774,18136.12
2018,Colombia,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",14.56,3570.76
2018,Costa Rica,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",26.806,914.57
2018,Dominican Rep.,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.51,343.86
2018,Dominican Rep.,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.51,343.86
2018,Chile,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1877.806,114754.46
2018,Colombia,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1838.24,70594.01
2018,Costa Rica,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",21,215.41
2018,Cuba,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4.65,284.18
2018,Costa Rica,Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4,610.85
2018,Chile,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9.563,584.43
2018,Colombia,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",58.05,17901.67
2018,Chile,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",45.448,2777.35
2018,Costa Rica,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",12,2770
2018,Colombia,Import,Slovenia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",25.62,394.1
2018,Costa Rica,Import,Slovenia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.631,80.21
2018,Chile,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2984.992,182415.58
2018,Colombia,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1635.57,36676.09
2018,Costa Rica,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2495.091,116456.17
2018,Cuba,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3402.964,207958.28
2018,Dominican Rep.,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",187.78,9060.29
2018,Dominican Rep.,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",187.78,9060.29
2018,Chile,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",627.922,38372.89
2018,Colombia,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1036.91,54434.92
2018,Dominican Rep.,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",16.9,1109.21
2018,Dominican Rep.,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",16.9,1109.21
2018,Ecuador,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.79,1947.03
2018,El Salvador,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",11.12,2045.99
2018,Ecuador,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.79,1947.03
2018,El Salvador,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",14.13,1377.47
2018,Ecuador,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.333,113.39
2018,Ecuador,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.333,113.39
2018,Ecuador,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",85.07,20284.59
2018,El Salvador,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",12.73,693.84
2018,Ecuador,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",85.07,20284.59
2018,Ecuador,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1255.115,107769.127
2018,El Salvador,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",32.14,5406.22
2018,Ecuador,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1255.115,107769.127
2018,Ecuador,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7,153.43
2018,El Salvador,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.26,155.79
2018,Ecuador,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7,153.43
2018,Ecuador,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",263.24,17433.246
2018,Ecuador,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",263.24,17433.246
2018,Ecuador,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",174,15851.17
2018,El Salvador,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",166.8,2145.83
2018,Ecuador,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",174,15851.17
2018,Ecuador,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",45.579,7214.674
2018,Ecuador,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",45.579,7214.674
2018,Ecuador,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.16,65.715
2018,El Salvador,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9.6,448.32
2018,Ecuador,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.16,65.715
2018,Ecuador,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",50.46,5044.24
2018,El Salvador,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.02,1938.87
2018,Ecuador,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",50.46,5044.24
2018,Ecuador,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.29,460.064
2018,Ecuador,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.29,460.064
2018,Guatemala,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9,3763
2018,Guatemala,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,1951
2018,Guatemala,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2,573
2018,Grenada,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",60,3745.922
2018,Guatemala,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",642,19474
2018,Honduras,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",290.68,9729.3
2018,Guatemala,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",453,3363
2018,Honduras,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7.66,208.71
2018,Guatemala,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",96,1732
2018,Honduras,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,548.97
2018,Mexico,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",724.47,44273
2018,Mexico,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",44.918,2745
2018,Mexico,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",181.441,11088
2018,Mexico,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",903.488,55213
2018,Jamaica,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",231,5716.98
2018,Mexico,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",178.79,10926
2018,Jamaica,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.85,2397.2
2018,Mexico,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3170.874,193775
2018,Jamaica,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2531.83,39755.54
2018,Mexico,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",25827.005,1578312
2018,Mexico,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1706.765,104302
2018,Mexico,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",752.239,45970
2018,Mexico,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6725.083,410976
2018,Mexico,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",40.189,2456
2018,Mexico,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",243.148,14859
2018,Mexico,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",330.677,20208
2018,Mexico,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",335.963,20531
2018,Paraguay,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",19,598
2018,Peru,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7.4,1266.99
2018,Panama,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",34.672,1163
2018,Peru,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.48,1490.86
2018,Peru,Import,Croatia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",12.65,793.56
2018,Nicaragua,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",242.45,5820.92
2018,Paraguay,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2,1475
2018,Peru,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",21,8795.87
2018,Panama,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",43,2393
2018,Peru,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7.11,8641.68
2018,Panama,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",158,20878
2018,Peru,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",139.94,12235.85
2018,Nicaragua,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",231.93,7618.64
2018,Panama,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",711.272,34178
2018,Paraguay,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2,252
2018,Peru,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1908.81,105991.94
2018,Nicaragua,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",63,941.2
2018,Panama,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",92,4081
2018,Peru,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",121.94,7831.54
2018,Panama,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,711
2018,Peru,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",11.15,567.5
2018,Nicaragua,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.5,295.19
2018,Peru,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",263.82,40823.05
2018,Panama,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1410,8554
2018,Saint Lucia,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",51.13,452.6
2018,Panama,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",52,1210
2018,Peru,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",899.72,100494.6
2018,Nicaragua,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.4,43.86
2018,Nicaragua,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.11,69.74
2018,Panama,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1196.736,35067
2018,Paraguay,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",26.231,1466
2018,Peru,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1308.2,54135.07
2018,Peru,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.93,4910.48
2018,Trinidad and Tobago,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1284,28765.688
2018,Trinidad and Tobago,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,1056.611
2018,Trinidad and Tobago,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",306,14290.535
2018,Trinidad and Tobago,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4,282.098
2018,Trinidad and Tobago,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,1000.487
2018,Trinidad and Tobago,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",31,304.695
2018,Uruguay,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",11,3023.39
2018,Uruguay,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",11,3023.39
2018,Uruguay,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.4,112.12
2018,Uruguay,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.4,112.12
2018,Uruguay,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",223.36,17817.41
2018,Uruguay,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",223.36,17817.41
2018,Uruguay,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.08,2107.99
2018,Uruguay,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.08,2107.99
2018,Uruguay,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",29.9,6514.59
2018,Uruguay,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",29.9,6514.59
2018,Uruguay,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",582.88,38131.89
2018,Uruguay,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",582.88,38131.89
